customer_id,segment_name,recency_days,frequency_180d,monetary_180d,r_score,f_score,m_score,sessions_30d,campaign_clicks_30d,ticket_count_90d,return_rate_180d,avg_discount_pct_180d,category_diversity_180d,manual_priority_bucket
CUST00851,Growth Potential,0,1.0,822.7,5,2,3,8,0,0.0,0.0,0.28,1.0,low
CUST00852,Discount-Sensitive,66,2.0,935.26,3,4,3,1,1,0.0,0.0,0.39,2.0,medium
CUST00853,Service Recovery,61,1.0,318.94,3,2,1,9,0,1.0,0.0,0.47,1.0,medium
CUST00854,Dormant At-Risk,279,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00855,Dormant At-Risk,292,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00856,Dormant At-Risk,135,1.0,2235.84,2,2,5,1,3,0.0,0.0,0.19,1.0,high
CUST00857,Discount-Sensitive,67,2.0,1852.15,3,4,4,3,1,1.0,0.0,0.365,2.0,medium
CUST00858,Dormant At-Risk,90,2.0,1268.61,2,4,4,1,0,0.0,0.0,0.27,2.0,high
CUST00859,Mixed Watchlist,169,1.0,769.89,1,2,3,10,2,0.0,0.0,0.3,1.0,high
CUST00860,Service Recovery,79,1.0,1472.26,3,2,4,7,4,1.0,0.0,0.27,1.0,high
CUST00861,Mixed Watchlist,170,1.0,798.67,1,2,3,3,2,0.0,0.0,0.09,1.0,high
CUST00862,Dormant At-Risk,453,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST00863,Champions,25,2.0,1710.22,4,4,4,6,0,0.0,0.0,0.26,2.0,low
CUST00864,Discount-Sensitive,138,1.0,316.53,2,2,1,2,1,0.0,0.0,0.41,1.0,high
CUST00865,Discount-Sensitive,50,2.0,1503.1100000000001,3,4,4,10,2,1.0,0.0,0.38,2.0,medium
CUST00866,Mixed Watchlist,26,1.0,1280.71,4,2,4,5,0,0.0,0.0,0.06,1.0,low
CUST00867,Service Recovery,15,1.0,424.64,5,2,2,6,0,1.0,0.0,0.55,1.0,medium
CUST00868,Growth Potential,20,1.0,832.57,5,2,3,14,1,0.0,0.0,0.4,1.0,low
CUST00869,Dormant At-Risk,93,3.0,1700.01,2,5,4,0,0,0.0,0.0,0.3466666666666667,1.0,high
CUST00870,Mixed Watchlist,86,3.0,2224.05,2,5,5,13,0,0.0,0.0,0.2966666666666667,2.0,high
CUST00871,Mixed Watchlist,122,3.0,1703.85,2,5,4,3,0,0.0,0.0,0.24333333333333332,2.0,high
CUST00872,Mixed Watchlist,125,1.0,799.03,2,2,3,6,2,0.0,0.0,0.16,1.0,high
CUST00873,Champions,3,2.0,1994.21,5,4,5,2,0,0.0,0.0,0.09,2.0,low
CUST00874,Mixed Watchlist,21,1.0,511.56,4,2,2,7,0,0.0,0.0,0.24,1.0,low
CUST00875,Mixed Watchlist,30,1.0,363.1,4,2,1,1,0,0.0,0.0,0.31,1.0,high
CUST00876,Loyal Core,36,2.0,938.71,4,4,3,6,1,1.0,0.0,0.39,2.0,medium
CUST00877,Mixed Watchlist,63,2.0,831.49,3,4,3,7,0,0.0,0.0,0.22999999999999998,1.0,medium
CUST00878,Mixed Watchlist,134,2.0,2578.68,2,4,5,12,1,0.0,0.0,0.13,2.0,high
CUST00879,Mixed Watchlist,155,2.0,2576.4700000000003,1,4,5,4,0,0.0,0.0,0.27,2.0,high
CUST00880,Champions,16,3.0,1801.75,5,5,4,11,0,0.0,0.0,0.25333333333333335,3.0,low
CUST00881,Mixed Watchlist,4,1.0,1185.63,5,2,4,6,0,0.0,0.0,0.27,1.0,low
CUST00882,Mixed Watchlist,85,2.0,894.79,3,4,3,2,0,1.0,0.0,0.225,2.0,high
CUST00883,Dormant At-Risk,126,2.0,4600.78,2,4,5,1,1,0.0,0.0,0.07,2.0,high
CUST00884,Dormant At-Risk,271,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00885,Loyal Core,31,2.0,1199.0,4,4,4,10,1,0.0,0.5,0.32,2.0,low
CUST00886,Mixed Watchlist,1,1.0,304.87,5,2,1,3,0,0.0,0.0,0.42,1.0,low
CUST00887,Growth Potential,9,1.0,1399.24,5,2,4,0,2,0.0,0.0,0.23,1.0,high
CUST00888,Discount-Sensitive,108,1.0,1200.57,2,2,4,0,1,0.0,0.0,0.36,1.0,high
CUST00889,Champions,44,2.0,1597.41,4,4,4,2,0,0.0,0.0,0.42000000000000004,2.0,medium
CUST00890,Mixed Watchlist,24,1.0,631.59,4,2,2,1,0,1.0,0.0,0.06,1.0,high
CUST00891,Champions,13,2.0,1207.62,5,4,4,0,0,0.0,0.0,0.38,2.0,low
CUST00892,Growth Potential,9,1.0,360.98,5,2,1,5,1,0.0,0.0,0.48,1.0,low
CUST00893,Mixed Watchlist,99,1.0,563.11,2,2,2,5,0,0.0,0.0,0.28,1.0,high
CUST00894,Champions,25,2.0,1903.85,4,4,5,2,0,1.0,0.0,0.31,2.0,medium
CUST00895,Discount-Sensitive,54,1.0,168.81,3,2,1,14,1,1.0,0.0,0.43,1.0,medium
CUST00896,Champions,10,5.0,2728.69,5,5,5,3,1,1.0,0.0,0.318,3.0,medium
CUST00897,Growth Potential,13,1.0,584.95,5,2,2,3,1,0.0,0.0,0.11,1.0,low
CUST00898,Dormant At-Risk,339,0.0,0.0,1,1,1,2,1,0.0,0.0,0.0,0.0,high
CUST00899,Mixed Watchlist,187,0.0,0.0,1,1,1,4,0,0.0,0.0,0.0,0.0,high
CUST00900,Service Recovery,58,2.0,1242.65,3,4,4,1,1,1.0,0.0,0.25,2.0,medium
CUST00901,Loyal Core,35,3.0,1694.6200000000001,4,5,4,9,0,2.0,0.0,0.25666666666666665,2.0,medium
CUST00902,Growth Potential,6,1.0,1318.64,5,2,4,5,1,0.0,0.0,0.29,1.0,low
CUST00903,Growth Potential,42,1.0,632.18,4,2,2,13,0,1.0,0.0,0.34,1.0,medium
CUST00904,Loyal Core,41,4.0,3412.27,4,5,5,7,2,0.0,0.25,0.25,4.0,medium
CUST00905,Champions,30,2.0,1971.87,4,4,5,11,1,0.0,0.0,0.31,2.0,low
CUST00906,Champions,38,2.0,1449.41,4,4,4,3,0,0.0,0.0,0.395,2.0,medium
CUST00907,Dormant At-Risk,220,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST00908,Champions,27,2.0,2799.02,4,4,5,3,2,1.0,0.0,0.21,1.0,medium
CUST00909,Dormant At-Risk,185,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00910,Discount-Sensitive,127,1.0,1239.32,2,2,4,3,1,0.0,0.0,0.39,1.0,high
CUST00911,Champions,30,4.0,2586.44,4,5,5,2,0,0.0,0.0,0.21500000000000002,4.0,low
CUST00912,Dormant At-Risk,138,1.0,1252.31,2,2,4,0,2,0.0,0.0,0.31,1.0,high
CUST00913,Dormant At-Risk,183,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST00914,Loyal Core,36,2.0,1175.85,4,4,3,13,0,0.0,0.0,0.39,2.0,medium
CUST00915,Dormant At-Risk,113,1.0,600.29,2,2,2,1,0,0.0,0.0,0.41,1.0,high
CUST00916,Champions,20,2.0,1344.17,5,4,4,9,1,1.0,0.0,0.245,2.0,medium
CUST00917,Dormant At-Risk,286,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST00918,Dormant At-Risk,236,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00919,Champions,10,2.0,1976.3400000000001,5,4,5,13,0,1.0,0.0,0.23,2.0,medium
CUST00920,Discount-Sensitive,66,1.0,761.95,3,2,3,12,3,1.0,1.0,0.37,1.0,medium
CUST00921,Mixed Watchlist,195,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST00922,Growth Potential,11,1.0,1131.6,5,2,3,9,3,0.0,0.0,0.19,1.0,low
CUST00923,Service Recovery,57,2.0,1201.76,3,4,4,8,0,1.0,0.0,0.19,1.0,medium
CUST00924,Growth Potential,44,1.0,1642.68,4,2,4,1,1,0.0,0.0,0.41,1.0,high
CUST00925,Service Recovery,44,1.0,464.59,4,2,2,6,0,1.0,0.0,0.3,1.0,medium
CUST00926,Champions,1,3.0,1704.96,5,5,4,5,0,1.0,0.0,0.21,2.0,medium
CUST00927,Dormant At-Risk,343,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00928,Dormant At-Risk,229,0.0,0.0,1,1,1,1,2,0.0,0.0,0.0,0.0,high
CUST00929,Growth Potential,43,1.0,325.51,4,2,1,5,1,0.0,0.0,0.11,1.0,medium
CUST00930,Service Recovery,59,4.0,2336.4900000000002,3,5,5,9,0,1.0,0.25,0.355,3.0,medium
CUST00931,Growth Potential,30,1.0,1030.44,4,2,3,11,0,0.0,0.0,0.36,1.0,low
CUST00932,Service Recovery,83,1.0,688.68,3,2,2,12,0,1.0,1.0,0.2,1.0,high
CUST00933,Dormant At-Risk,205,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00934,Growth Potential,44,1.0,664.65,4,2,2,4,1,1.0,0.0,0.12,1.0,medium
CUST00935,Champions,28,5.0,3594.4,4,5,5,7,0,0.0,0.0,0.352,2.0,low
CUST00936,Growth Potential,35,1.0,1697.0,4,2,4,3,1,1.0,0.0,0.14,1.0,medium
CUST00937,Dormant At-Risk,126,2.0,1039.65,2,4,3,2,2,0.0,0.0,0.16499999999999998,2.0,high
CUST00938,Service Recovery,26,1.0,1882.4,4,2,4,2,0,1.0,0.0,0.4,1.0,medium
CUST00939,Growth Potential,9,1.0,560.91,5,2,2,7,2,0.0,0.0,0.18,1.0,low
CUST00940,Dormant At-Risk,236,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00941,Mixed Watchlist,183,0.0,0.0,1,1,1,6,1,0.0,0.0,0.0,0.0,high
CUST00942,Growth Potential,7,1.0,407.18,5,2,2,4,1,1.0,1.0,0.35,1.0,medium
CUST00943,Dormant At-Risk,346,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST00944,Discount-Sensitive,74,1.0,630.93,3,2,2,1,1,1.0,1.0,0.42,1.0,high
CUST00945,Mixed Watchlist,4,1.0,1143.18,5,2,3,5,0,0.0,0.0,0.14,1.0,low
CUST00946,Mixed Watchlist,173,1.0,542.29,1,2,2,4,5,0.0,0.0,0.39,1.0,high
CUST00947,Champions,41,3.0,1553.3600000000001,4,5,4,0,0,0.0,0.0,0.18666666666666668,3.0,medium
CUST00948,Mixed Watchlist,79,1.0,923.64,3,2,3,11,0,0.0,0.0,0.1,1.0,high
CUST00949,Dormant At-Risk,130,1.0,610.5,2,2,2,2,0,0.0,0.0,0.14,1.0,high
CUST00950,Mixed Watchlist,209,0.0,0.0,1,1,1,5,0,0.0,0.0,0.0,0.0,high
CUST00951,Mixed Watchlist,62,1.0,602.19,3,2,2,6,2,0.0,0.0,0.12,1.0,medium
CUST00952,Champions,42,4.0,3262.96,4,5,5,16,4,0.0,0.0,0.29500000000000004,3.0,medium
CUST00953,Loyal Core,9,3.0,1925.94,5,5,5,5,2,0.0,0.3333333333333333,0.38999999999999996,3.0,low
CUST00954,Loyal Core,25,2.0,769.86,4,4,3,12,2,0.0,0.0,0.475,2.0,low
CUST00955,Mixed Watchlist,63,2.0,748.92,3,4,3,4,0,0.0,0.0,0.145,2.0,medium
CUST00956,Champions,31,2.0,2241.69,4,4,5,10,1,1.0,0.0,0.32999999999999996,2.0,medium
CUST00957,Loyal Core,37,2.0,1174.3200000000002,4,4,3,5,0,0.0,0.0,0.275,2.0,medium
CUST00958,Dormant At-Risk,160,2.0,1033.42,1,4,3,2,0,0.0,0.0,0.27,2.0,high
CUST00959,Service Recovery,63,2.0,644.14,3,4,2,0,0,0.0,0.5,0.38,1.0,medium
CUST00960,Service Recovery,146,1.0,1599.13,2,2,4,1,0,0.0,1.0,0.08,1.0,high
CUST00961,Dormant At-Risk,151,2.0,1378.71,1,4,4,2,0,0.0,0.0,0.325,2.0,high
CUST00962,Growth Potential,22,1.0,349.41,4,2,1,9,0,1.0,1.0,0.26,1.0,medium
CUST00963,Discount-Sensitive,103,1.0,641.2,2,2,2,9,1,0.0,0.0,0.34,1.0,high
CUST00964,Dormant At-Risk,219,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00965,Service Recovery,8,2.0,507.14,5,4,2,5,0,2.0,0.0,0.31,1.0,medium
CUST00966,Growth Potential,40,1.0,2196.79,4,2,5,4,2,1.0,0.0,0.3,1.0,medium
CUST00967,Dormant At-Risk,218,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST00968,Service Recovery,98,1.0,551.82,2,2,2,12,0,1.0,0.0,0.35,1.0,high
CUST00969,Champions,31,2.0,1233.07,4,4,4,14,4,0.0,0.0,0.295,2.0,low
CUST00970,Mixed Watchlist,188,0.0,0.0,1,1,1,6,3,0.0,0.0,0.0,0.0,high
CUST00971,Mixed Watchlist,62,4.0,2566.58,3,5,5,20,2,0.0,0.0,0.29,3.0,medium
CUST00972,Mixed Watchlist,64,1.0,1679.36,3,2,4,5,4,0.0,0.0,0.24,1.0,medium
CUST00973,Loyal Core,22,2.0,908.6800000000001,4,4,3,4,0,0.0,0.0,0.21,2.0,low
CUST00974,Mixed Watchlist,79,3.0,3016.38,3,5,5,11,0,0.0,0.0,0.2733333333333333,1.0,high
CUST00975,Mixed Watchlist,50,1.0,538.78,3,2,2,11,0,0.0,0.0,0.43,1.0,medium
CUST00976,Growth Potential,5,1.0,565.07,5,2,2,9,3,0.0,0.0,0.29,1.0,low
CUST00977,Champions,5,2.0,1375.4499999999998,5,4,4,9,2,0.0,0.0,0.255,2.0,low
CUST00978,Dormant At-Risk,307,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST00979,Mixed Watchlist,103,1.0,699.31,2,2,3,5,0,0.0,0.0,0.29,1.0,high
CUST00980,Mixed Watchlist,81,1.0,492.33,3,2,2,4,1,0.0,0.0,0.26,1.0,high
CUST00981,Mixed Watchlist,103,2.0,1804.73,2,4,4,6,0,0.0,0.0,0.29000000000000004,2.0,high
CUST00982,Mixed Watchlist,90,4.0,1862.8899999999999,2,5,4,4,2,0.0,0.0,0.32999999999999996,3.0,high
CUST00983,Dormant At-Risk,256,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST00984,Loyal Core,44,2.0,1055.25,4,4,3,3,0,0.0,0.0,0.22999999999999998,1.0,medium
CUST00985,Service Recovery,85,1.0,734.6,3,2,3,5,0,1.0,0.0,0.15,1.0,high
CUST00986,Mixed Watchlist,62,2.0,1068.02,3,4,3,1,0,0.0,0.0,0.405,2.0,medium
CUST00987,Service Recovery,7,1.0,1720.99,5,2,4,2,0,1.0,0.0,0.31,1.0,medium
CUST00988,Champions,3,5.0,3639.98,5,5,5,3,0,0.0,0.0,0.198,3.0,low
CUST00989,Dormant At-Risk,158,2.0,934.14,1,4,3,0,0,0.0,0.0,0.22,2.0,high
CUST00990,Mixed Watchlist,167,3.0,3332.24,1,5,5,6,0,0.0,0.0,0.3433333333333333,2.0,high
CUST00991,Champions,41,3.0,3874.42,4,5,5,9,1,0.0,0.0,0.30333333333333334,3.0,medium
CUST00992,Mixed Watchlist,272,0.0,0.0,1,1,1,6,3,0.0,0.0,0.0,0.0,high
CUST00993,Dormant At-Risk,164,1.0,1246.69,1,2,4,1,0,0.0,0.0,0.0,1.0,high
CUST00994,Discount-Sensitive,52,2.0,2173.23,3,4,5,8,1,0.0,0.0,0.42500000000000004,2.0,medium
CUST00995,Mixed Watchlist,159,1.0,538.57,1,2,2,6,1,0.0,0.0,0.34,1.0,high
CUST00996,Champions,8,5.0,2250.83,5,5,5,14,0,1.0,0.0,0.15,3.0,medium
CUST00997,Mixed Watchlist,180,1.0,325.85,1,2,1,4,1,0.0,0.0,0.33,1.0,high
CUST00998,Mixed Watchlist,63,3.0,3005.34,3,5,5,6,0,0.0,0.0,0.1466666666666667,3.0,medium
CUST00999,Dormant At-Risk,148,1.0,1000.1,1,2,3,0,1,0.0,0.0,0.3,1.0,high
CUST01000,Mixed Watchlist,52,2.0,746.9300000000001,3,4,3,3,0,0.0,0.0,0.325,2.0,medium
CUST01001,Dormant At-Risk,313,0.0,0.0,1,1,1,1,2,0.0,0.0,0.0,0.0,high
CUST01002,Mixed Watchlist,71,2.0,1215.2,3,4,4,11,0,0.0,0.0,0.205,2.0,medium
CUST01003,Mixed Watchlist,138,1.0,944.62,2,2,3,6,0,0.0,0.0,0.32,1.0,high
CUST01004,Dormant At-Risk,215,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01005,Mixed Watchlist,144,1.0,1329.67,2,2,4,4,0,0.0,0.0,0.18,1.0,high
CUST01006,Mixed Watchlist,4,1.0,404.58,5,2,2,3,0,0.0,0.0,0.2,1.0,low
CUST01007,Mixed Watchlist,86,2.0,1237.64,2,4,4,5,2,0.0,0.0,0.235,2.0,high
CUST01008,Dormant At-Risk,269,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01009,Mixed Watchlist,41,1.0,334.39,4,2,1,7,0,0.0,0.0,0.32,1.0,medium
CUST01010,Mixed Watchlist,22,1.0,531.29,4,2,2,3,0,0.0,0.0,0.25,1.0,low
CUST01011,Mixed Watchlist,365,0.0,0.0,1,1,1,4,0,0.0,0.0,0.0,0.0,high
CUST01012,Champions,30,2.0,1273.46,4,4,4,7,0,1.0,0.0,0.16999999999999998,2.0,medium
CUST01013,Dormant At-Risk,307,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST01014,Dormant At-Risk,137,1.0,669.36,2,2,2,1,1,0.0,0.0,0.0,1.0,high
CUST01015,Growth Potential,39,1.0,522.47,4,2,2,12,1,0.0,0.0,0.13,1.0,medium
CUST01016,Loyal Core,0,2.0,879.1499999999999,5,4,3,6,0,0.0,0.0,0.245,2.0,low
CUST01017,Service Recovery,133,2.0,1167.28,2,4,3,3,0,0.0,0.5,0.235,2.0,high
CUST01018,Growth Potential,4,1.0,403.76,5,2,2,10,1,1.0,0.0,0.36,1.0,medium
CUST01019,Mixed Watchlist,290,0.0,0.0,1,1,1,4,3,0.0,0.0,0.0,0.0,high
CUST01020,Dormant At-Risk,131,1.0,236.73,2,2,1,1,0,0.0,0.0,0.33,1.0,high
CUST01021,Loyal Core,15,2.0,1013.42,5,4,3,6,2,1.0,0.5,0.36,1.0,medium
CUST01022,Dormant At-Risk,252,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST01023,Mixed Watchlist,204,0.0,0.0,1,1,1,8,0,0.0,0.0,0.0,0.0,high
CUST01024,Growth Potential,20,1.0,370.39,5,2,1,10,2,0.0,0.0,0.31,1.0,low
CUST01025,Champions,29,2.0,2765.56,4,4,5,20,5,1.0,0.0,0.195,2.0,medium
CUST01026,Discount-Sensitive,65,1.0,220.88,3,2,1,9,1,0.0,0.0,0.43,1.0,medium
CUST01027,Service Recovery,58,4.0,4029.9500000000003,3,5,5,11,0,1.0,0.0,0.175,3.0,medium
CUST01028,Mixed Watchlist,173,1.0,2809.6,1,2,5,6,0,0.0,0.0,0.26,1.0,high
CUST01029,Mixed Watchlist,110,1.0,302.44,2,2,1,3,0,0.0,0.0,0.31,1.0,high
CUST01030,Champions,32,5.0,5590.34,4,5,5,10,2,0.0,0.0,0.20800000000000002,3.0,low
CUST01031,Mixed Watchlist,174,1.0,439.44,1,2,2,4,0,0.0,0.0,0.43,1.0,high
CUST01032,Growth Potential,11,1.0,624.38,5,2,2,5,2,0.0,0.0,0.41,1.0,low
CUST01033,Loyal Core,14,6.0,3749.69,5,5,5,4,1,2.0,0.16666666666666666,0.3233333333333333,4.0,medium
CUST01034,Mixed Watchlist,100,1.0,777.18,2,2,3,9,2,0.0,0.0,0.18,1.0,high
CUST01035,Champions,5,4.0,1334.0,5,5,4,5,1,0.0,0.0,0.4275,3.0,low
CUST01036,Mixed Watchlist,141,3.0,3112.5499999999997,2,5,5,8,0,0.0,0.0,0.22666666666666668,3.0,high
CUST01037,Mixed Watchlist,8,1.0,681.83,5,2,2,6,0,0.0,0.0,0.37,1.0,low
CUST01038,Service Recovery,52,3.0,1370.19,3,5,4,4,1,1.0,0.0,0.22,3.0,medium
CUST01039,Mixed Watchlist,129,1.0,544.8,2,2,2,12,1,0.0,0.0,0.13,1.0,high
CUST01040,Dormant At-Risk,130,1.0,594.23,2,2,2,1,0,0.0,0.0,0.31,1.0,high
CUST01041,Dormant At-Risk,164,1.0,149.0,1,2,1,1,0,0.0,0.0,0.35,1.0,high
CUST01042,Growth Potential,0,1.0,610.96,5,2,2,10,1,0.0,0.0,0.25,1.0,low
CUST01043,Mixed Watchlist,74,1.0,464.25,3,2,2,1,0,0.0,0.0,0.62,1.0,high
CUST01044,Mixed Watchlist,84,1.0,2141.49,3,2,5,2,0,0.0,0.0,0.22,1.0,high
CUST01045,Mixed Watchlist,143,1.0,478.91,2,2,2,4,0,0.0,0.0,0.11,1.0,high
CUST01046,Dormant At-Risk,105,1.0,1032.89,2,2,3,1,0,0.0,0.0,0.1,1.0,high
CUST01047,Dormant At-Risk,149,1.0,389.07,1,2,2,2,0,0.0,0.0,0.22,1.0,high
CUST01048,Mixed Watchlist,128,1.0,616.59,2,2,2,8,0,0.0,0.0,0.05,1.0,high
CUST01049,Mixed Watchlist,144,1.0,345.2,2,2,1,6,1,0.0,0.0,0.11,1.0,high
CUST01050,Champions,5,2.0,1629.56,5,4,4,8,0,0.0,0.0,0.095,2.0,low
CUST01051,Mixed Watchlist,103,1.0,632.45,2,2,2,7,3,0.0,0.0,0.31,1.0,high
CUST01052,Mixed Watchlist,173,1.0,763.75,1,2,3,7,0,0.0,0.0,0.05,1.0,high
CUST01053,Dormant At-Risk,146,1.0,2124.84,2,2,5,0,0,0.0,0.0,0.0,1.0,high
CUST01054,Dormant At-Risk,176,1.0,523.99,1,2,2,1,0,0.0,0.0,0.34,1.0,high
CUST01055,Mixed Watchlist,206,0.0,0.0,1,1,1,12,3,0.0,0.0,0.0,0.0,high
CUST01056,Service Recovery,64,3.0,2638.62,3,5,5,3,0,1.0,0.3333333333333333,0.17666666666666667,2.0,medium
CUST01057,Growth Potential,2,1.0,916.36,5,2,3,3,2,1.0,0.0,0.18,1.0,medium
CUST01058,Discount-Sensitive,110,1.0,358.99,2,2,1,1,1,0.0,0.0,0.38,1.0,high
CUST01059,Mixed Watchlist,146,1.0,601.72,2,2,2,5,0,0.0,0.0,0.31,1.0,high
CUST01060,Mixed Watchlist,52,2.0,1762.54,3,4,4,2,0,1.0,0.0,0.265,2.0,medium
CUST01061,Growth Potential,2,1.0,375.42,5,2,2,11,1,0.0,0.0,0.58,1.0,low
CUST01062,Dormant At-Risk,294,0.0,0.0,1,1,1,1,2,0.0,0.0,0.0,0.0,high
CUST01063,Growth Potential,20,1.0,259.22,5,2,1,2,1,1.0,1.0,0.5,1.0,medium
CUST01064,Loyal Core,6,2.0,898.3599999999999,5,4,3,9,0,0.0,0.0,0.155,2.0,low
CUST01065,Mixed Watchlist,3,1.0,621.74,5,2,2,4,0,0.0,0.0,0.22,1.0,low
CUST01066,Growth Potential,11,1.0,816.92,5,2,3,2,2,0.0,0.0,0.23,1.0,low
CUST01067,Mixed Watchlist,25,1.0,380.56,4,2,2,3,0,0.0,0.0,0.29,1.0,low
CUST01068,Dormant At-Risk,130,2.0,1631.92,2,4,4,2,0,0.0,0.0,0.165,2.0,high
CUST01069,Mixed Watchlist,55,1.0,1446.51,3,2,4,3,1,0.0,0.0,0.26,1.0,medium
CUST01070,Growth Potential,11,1.0,353.84,5,2,1,1,1,0.0,0.0,0.37,1.0,high
CUST01071,Growth Potential,14,1.0,690.61,5,2,3,7,1,0.0,0.0,0.17,1.0,low
CUST01072,Mixed Watchlist,183,0.0,0.0,1,1,1,8,3,0.0,0.0,0.0,0.0,high
CUST01073,Service Recovery,80,1.0,2726.65,3,2,5,5,0,1.0,1.0,0.13,1.0,high
CUST01074,Mixed Watchlist,114,2.0,1253.47,2,4,4,12,0,0.0,0.0,0.16,2.0,high
CUST01075,Loyal Core,26,2.0,1464.29,4,4,4,1,0,2.0,1.0,0.065,2.0,medium
CUST01076,Mixed Watchlist,83,2.0,1016.25,3,4,3,2,0,0.0,0.0,0.29500000000000004,2.0,high
CUST01077,Mixed Watchlist,68,1.0,1080.77,3,2,3,1,0,0.0,0.0,0.45,1.0,high
CUST01078,Dormant At-Risk,156,1.0,415.88,1,2,2,2,1,0.0,0.0,0.23,1.0,high
CUST01079,Mixed Watchlist,177,1.0,1832.92,1,2,4,5,0,0.0,0.0,0.1,1.0,high
CUST01080,Discount-Sensitive,117,1.0,410.76,2,2,2,0,1,0.0,1.0,0.4,1.0,high
CUST01081,Loyal Core,19,2.0,1142.4099999999999,5,4,3,0,1,0.0,0.0,0.31,2.0,low
CUST01082,Mixed Watchlist,35,1.0,1181.66,4,2,3,4,0,0.0,0.0,0.34,1.0,low
CUST01083,Dormant At-Risk,236,0.0,0.0,1,1,1,1,2,0.0,0.0,0.0,0.0,high
CUST01084,Mixed Watchlist,76,3.0,1482.72,3,5,4,3,0,0.0,0.0,0.19333333333333336,3.0,high
CUST01085,Dormant At-Risk,358,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST01086,Service Recovery,71,2.0,1458.11,3,4,4,8,0,1.0,0.5,0.32999999999999996,2.0,medium
CUST01087,Growth Potential,2,1.0,839.43,5,2,3,2,1,1.0,1.0,0.3,1.0,medium
CUST01088,Growth Potential,0,1.0,361.44,5,2,1,8,1,0.0,0.0,0.42,1.0,low
CUST01089,Mixed Watchlist,25,1.0,337.51,4,2,1,2,0,0.0,0.0,0.43,1.0,low
CUST01090,Dormant At-Risk,144,2.0,1200.77,2,4,4,1,0,0.0,0.0,0.21000000000000002,2.0,high
CUST01091,Service Recovery,87,1.0,505.4,2,2,2,7,0,1.0,0.0,0.29,1.0,high
CUST01092,Dormant At-Risk,196,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST01093,Mixed Watchlist,285,0.0,0.0,1,1,1,5,0,0.0,0.0,0.0,0.0,high
CUST01094,Mixed Watchlist,72,3.0,1690.19,3,5,4,1,0,0.0,0.0,0.19999999999999998,3.0,medium
CUST01095,Growth Potential,41,1.0,455.86,4,2,2,2,1,0.0,0.0,0.31,1.0,medium
CUST01096,Loyal Core,3,6.0,4814.21,5,5,5,10,2,0.0,0.16666666666666666,0.19666666666666666,4.0,low
CUST01097,Mixed Watchlist,233,0.0,0.0,1,1,1,4,0,0.0,0.0,0.0,0.0,high
CUST01098,Mixed Watchlist,198,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST01099,Champions,14,4.0,3261.15,5,5,5,9,2,0.0,0.0,0.36250000000000004,3.0,low
CUST01100,Mixed Watchlist,24,1.0,491.36,4,2,2,3,0,0.0,0.0,0.36,1.0,low
CUST01101,Mixed Watchlist,10,1.0,732.91,5,2,3,2,0,0.0,0.0,0.13,1.0,low
CUST01102,Mixed Watchlist,79,1.0,1201.95,3,2,4,7,0,0.0,0.0,0.13,1.0,high
CUST01103,Service Recovery,76,2.0,899.6,3,4,3,0,1,1.0,0.0,0.16,2.0,high
CUST01104,Mixed Watchlist,99,1.0,515.98,2,2,2,8,0,0.0,0.0,0.23,1.0,high
CUST01105,Mixed Watchlist,84,3.0,1353.63,3,5,4,6,1,0.0,0.0,0.21,3.0,high
CUST01106,Mixed Watchlist,81,1.0,1006.69,3,2,3,14,2,0.0,0.0,0.03,1.0,high
